x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.6,1986-06-06 0:00,ON,1986,6,6,14.8,,10.5,,19.1,,0,,0,,0,,0,,0,,0,,0,,3.2,,48,,87,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.7,1986-06-07 0:00,ON,1986,6,7,18.4,,15.1,,21.7,,0,T,0,T,0,,0,,0,,0,,0.4,,0,,72,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.8,1986-06-08 0:00,ON,1986,6,8,18.6,,11.6,,25.5,,21,,21,,0,,0,,29,,46,,0.6,,0,,35,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.9,1986-06-09 0:00,ON,1986,6,9,15.4,,7.5,,23.2,,0,,0,,0,,0,,,M,,M,0,,2.6,,26,,81,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.10,1986-06-10 0:00,ON,1986,6,10,15.2,,5.7,,24.7,,14.8,,14.8,,0,,0,,,M,,M,0,,2.8,,38,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.11,1986-06-11 0:00,ON,1986,6,11,17.7,,14.5,,20.9,,2.2,,2.2,,0,,0,,0,,0,,0,,0.3,,73,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.12,1986-06-12 0:00,ON,1986,6,12,15.9,,13.8,,18,,6.8,,6.8,,0,,0,,10,,52,E,0,,2.1,,77,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.13,1986-06-13 0:00,ON,1986,6,13,16.2,,9.3,,23.1,,0,,0,,0,,0,,28,,33,E,0,,1.8,,49,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.14,1986-06-14 0:00,ON,1986,6,14,16.3,,8.4,,24.2,,0,,0,,0,,0,,0,,0,,0,,1.7,,38,,82,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.15,1986-06-15 0:00,ON,1986,6,15,15.4,,10.2,,20.6,,0,T,0,T,0,,0,,0,,0,,0,,2.6,,53,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.16,1986-06-16 0:00,ON,1986,6,16,19.9,,11.3,,28.5,,22.6,,22.6,,0,,0,,30,,111,E,1.9,,0,,62,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.17,1986-06-17 0:00,ON,1986,6,17,13,,8.7,,17.2,,0,,0,,0,,0,,32,,39,E,0,,5,,41,,76,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.18,1986-06-18 0:00,ON,1986,6,18,15.4,,8.7,,22,,0,,0,,0,,0,,0,,0,,0,,2.6,,37,,82,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.19,1986-06-19 0:00,ON,1986,6,19,16.2,,9.7,,22.6,,3.3,,3.3,,0,,0,,0,,0,,0,,1.8,,68,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.20,1986-06-20 0:00,ON,1986,6,20,18.4,,12.8,,24,,0,,0,,0,,0,,0,,0,,0.4,,0,,50,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.21,1986-06-21 0:00,ON,1986,6,21,17.7,,9.8,,25.6,,0,,0,,0,,0,,0,,0,,0,,0.3,,41,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.22,1986-06-22 0:00,ON,1986,6,22,20.3,,11.9,,28.6,,29,,29,,0,,0,,22,,59,,2.3,,0,,58,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.23,1986-06-23 0:00,ON,1986,6,23,21.1,,15.2,,26.9,,0.2,,0.2,,0,,0,,27,,37,,3.1,,0,,44,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.24,1986-06-24 0:00,ON,1986,6,24,13.4,,8.6,,18.1,,12,,12,,0,,0,,30,,52,,0,,4.6,,51,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.25,1986-06-25 0:00,ON,1986,6,25,13.6,,8.1,,19.1,,0,,0,,0,,0,,31,,35,,0,,4.4,,39,,82,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.26,1986-06-26 0:00,ON,1986,6,26,18.9,,12,,25.8,,0,,0,,0,,0,,0,,0,,0.9,,0,,47,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.27,1986-06-27 0:00,ON,1986,6,27,22,,18,,25.9,,5.9,,5.9,,0,,0,,0,,0,,4,,0,,60,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.28,1986-06-28 0:00,ON,1986,6,28,21.6,,14.5,,28.6,,0,,0,,0,,0,,0,,0,,3.6,,0,,45,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.29,1986-06-29 0:00,ON,1986,6,29,18.3,,11.9,,24.6,,5.2,,5.2,,0,,0,,32,,41,E,0.3,,0,,47,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.6.30,1986-06-30 0:00,ON,1986,6,30,15.6,,10,,21.2,,0,,0,,0,,0,,0,,0,,0,,2.4,,35,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.1,1986-07-01 0:00,ON,1986,7,1,15.1,,7.8,,22.4,,2.4,,2.4,,0,,0,,0,,0,,0,,2.9,,40,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.2,1986-07-02 0:00,ON,1986,7,2,18.9,,13.7,,24,,6,,0.6,,0,,0,,0,,0,,0.9,,0,,38,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.3,1986-07-03 0:00,ON,1986,7,3,14,,9,,19,,0,,0,,0,,0,,32,,33,,0,,4,,48,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.4,1986-07-04 0:00,ON,1986,7,4,17.3,,10,,24.6,,1.3,,1.3,,0,,0,,20,,46,,0,,0.7,,47,,87,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.5,1986-07-05 0:00,ON,1986,7,5,25.4,,19.8,,30.9,,0,,0,,0,,0,,0,,0,,7.4,,0,,62,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.6,1986-07-06 0:00,ON,1986,7,6,26.5,,18.7,,34.2,,0,,0,,0,,0,,0,,0,,8.5,,0,,44,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.7,1986-07-07 0:00,ON,1986,7,7,23.3,,16.3,,30.2,,0,,0,,0,,0,,0,,0,,5.3,,0,,45,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.8,1986-07-08 0:00,ON,1986,7,8,21.9,,13.9,,29.8,,0,,0,,0,,0,,0,,0,,3.9,,0,,42,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.9,1986-07-09 0:00,ON,1986,7,9,19.9,,14.5,,25.2,,0,,0,,0,,0,,32,,31,E,1.9,,0,,33,,73,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.10,1986-07-10 0:00,ON,1986,7,10,17.7,,12.4,,23,,0,,0,,0,,0,,0,,0,,0,,0.3,,38,,82,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.11,1986-07-11 0:00,ON,1986,7,11,15.5,,10.7,,20.3,,0,T,0,T,0,,0,,0,,0,,0,,2.5,,52,,87,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.12,1986-07-12 0:00,ON,1986,7,12,15.6,,13.8,,17.4,,5.6,,5.6,,0,,0,,0,,0,,0,,2.4,,63,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.13,1986-07-13 0:00,ON,1986,7,13,20.7,,14.4,,27,,9.6,,9.6,,0,,0,,24,,46,,2.7,,0,,54,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.14,1986-07-14 0:00,ON,1986,7,14,19.1,,14.2,,24,,0,,0,,0,,0,,31,,48,,1.1,,0,,53,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.15,1986-07-15 0:00,ON,1986,7,15,20.9,,14.3,,27.4,,0,,0,,0,,0,,0,,0,,2.9,,0,,44,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.16,1986-07-16 0:00,ON,1986,7,16,20.3,,14.3,,26.2,,0,,0,,0,,0,,0,,0,,2.3,,0,,42,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.17,1986-07-17 0:00,ON,1986,7,17,22.3,,16.8,,27.7,,7,,7,,0,,0,,0,,0,,4.3,,0,,66,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.18,1986-07-18 0:00,ON,1986,7,18,24.3,,20,,28.6,,12.7,,12.7,,0,,0,,0,,0,,6.3,,0,,79,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.19,1986-07-19 0:00,ON,1986,7,19,24.1,,20,,28.1,,1.2,,1.2,,0,,0,,0,,0,,6.1,,0,,79,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.20,1986-07-20 0:00,ON,1986,7,20,22.9,,17.6,,28.1,,1,,1,,0,,0,,0,,0,,4.9,,0,,65,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.21,1986-07-21 0:00,ON,1986,7,21,17.2,,11.8,,22.6,,0,,0,,0,,0,,0,,0,,0,,0.8,,40,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.22,1986-07-22 0:00,ON,1986,7,22,18.5,,11,,26,,0,,0,,0,,0,,0,,0,,0.5,,0,,54,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.23,1986-07-23 0:00,ON,1986,7,23,21.7,,13.3,,30.1,,0,,0,,0,,0,,0,,0,,3.7,,0,,49,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.24,1986-07-24 0:00,ON,1986,7,24,22.7,,15.2,,30.1,,0,,0,,0,,0,,0,,0,,4.7,,0,,37,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.25,1986-07-25 0:00,ON,1986,7,25,23.2,,15.8,,30.6,,14.2,,14.2,,0,,0,,20,,44,,5.2,,0,,55,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.26,1986-07-26 0:00,ON,1986,7,26,21.8,,18.3,,25.3,,0.6,,0.6,,0,,0,,0,,0,,3.8,,0,,74,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.27,1986-07-27 0:00,ON,1986,7,27,22.2,,17.1,,27.3,,0,T,0,T,0,,0,,0,,0,,4.2,,0,,54,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.28,1986-07-28 0:00,ON,1986,7,28,21.5,,15.5,,27.5,,0,T,0,T,0,,0,,0,,0,,3.5,,0,,62,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.29,1986-07-29 0:00,ON,1986,7,29,20.1,,18.1,,22,,1.2,,1.2,,0,,0,,31,,56,,2.1,,0,,73,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.30,1986-07-30 0:00,ON,1986,7,30,22,,18,,25.9,,0,T,0,T,0,,0,,0,,0,,4,,0,,69,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.7.31,1986-07-31 0:00,ON,1986,7,31,21.4,,17.3,,25.4,,15.1,,15.1,,0,,0,,32,,33,,3.4,,0,,69,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.1,1986-08-01 0:00,ON,1986,8,1,20.7,,14.6,,26.8,,27.1,,27.1,,0,,0,,13,,37,E,2.7,,0,,61,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.2,1986-08-02 0:00,ON,1986,8,2,19.8,,13,,26.6,,2,,2,,0,,0,,0,,0,,1.8,,0,,48,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.3,1986-08-03 0:00,ON,1986,8,3,18.5,,12.6,,24.3,,0,T,0,T,0,,0,,0,,0,,0.5,,0,,44,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.4,1986-08-04 0:00,ON,1986,8,4,17.5,,11.1,,23.8,,0,T,0,T,0,,0,,0,,0,,0,,0.5,,50,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.5,1986-08-05 0:00,ON,1986,8,5,20.1,,13,,27.1,,13.5,,13.5,,0,,0,,0,,0,,2.1,,0,,73,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.6,1986-08-06 0:00,ON,1986,8,6,20.8,,14.5,,27,,0.6,,0.6,,0,,0,,0,,0,,2.8,,0,,61,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.7,1986-08-07 0:00,ON,1986,8,7,19.2,,17,,21.3,,28,,28,,0,,0,,0,,0,,1.2,,0,,83,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.8,1986-08-08 0:00,ON,1986,8,8,20.9,,15.7,,26,,6.2,,6.2,,0,,0,,0,,0,,2.9,,0,,61,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.9,1986-08-09 0:00,ON,1986,8,9,19.1,,14,,24.2,,0.9,,0.9,,0,,0,,0,,0,,1.1,,0,,69,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.10,1986-08-10 0:00,ON,1986,8,10,19.1,,12.4,,25.8,,1.8,,1.8,,0,,0,,0,,0,,1.1,,0,,57,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.11,1986-08-11 0:00,ON,1986,8,11,15.3,,10.2,,20.4,,0,T,0,T,0,,0,,29,,37,,0,,2.7,,49,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.12,1986-08-12 0:00,ON,1986,8,12,15.2,,7.5,,22.9,,0,,0,,0,,0,,0,,0,,0,,2.8,,41,,93,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.13,1986-08-13 0:00,ON,1986,8,13,16.4,,8.4,,24.3,,0,,0,,0,,0,,0,,0,,0,,1.6,,38,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.14,1986-08-14 0:00,ON,1986,8,14,18,,12,,24,,0,T,0,T,0,,0,,0,,0,,0,,0,,69,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.15,1986-08-15 0:00,ON,1986,8,15,23.3,,18.2,,28.4,,71.2,,71.2,,0,,0,,33,,46,E,5.3,,0,,79,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.16,1986-08-16 0:00,ON,1986,8,16,22.7,,17.4,,27.9,,0.2,,0.2,,0,,0,,0,,0,,4.7,,0,,58,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.17,1986-08-17 0:00,ON,1986,8,17,22.4,,16,,28.8,,0,,0,,0,,0,,0,,0,,4.4,,0,,55,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.18,1986-08-18 0:00,ON,1986,8,18,21.3,,15.3,,27.3,,0,,0,,0,,0,,0,,0,,3.3,,0,,54,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.19,1986-08-19 0:00,ON,1986,8,19,19,,12.8,,25.2,,0,,0,,0,,0,,0,,0,,1,,0,,57,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.20,1986-08-20 0:00,ON,1986,8,20,18.4,,11.6,,25.2,,0,,0,,0,,0,,0,,0,,0.4,,0,,60,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.21,1986-08-21 0:00,ON,1986,8,21,19.9,,14.2,,25.6,,2.2,,2.2,,0,,0,,0,,0,,1.9,,0,,61,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.1986.8.22,1986-08-22 0:00,ON,1986,8,22,15.5,,10.4,,20.6,,0,,0,,0,,0,,0,,0,,0,,2.5,,49,,88,
