x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.13,2014-01-13 0:00,ON,2014,1,13,-3.8,,-8.9,,1.4,,0.2,,,M,,M,64,,0,,0,,0,,21.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.14,2014-01-14 0:00,ON,2014,1,14,-16.5,,-24.1,,-8.9,,0,,,M,,M,63,,0,,0,,0,,34.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.15,2014-01-15 0:00,ON,2014,1,15,-14.6,,-23.8,,-5.3,,0.2,,,M,,M,63,,18,,50,,0,,32.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.16,2014-01-16 0:00,ON,2014,1,16,-8.1,,-11.5,,-4.6,,9.4,,,M,,M,65,,17,,46,,0,,26.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.17,2014-01-17 0:00,ON,2014,1,17,-20,,-28.4,,-11.5,,0.4,,,M,,M,80,,5,,44,,0,,38,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.18,2014-01-18 0:00,ON,2014,1,18,-16.6,,-28.9,,-4.2,,,M,,M,,M,76,,0,,0,,0,,34.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.19,2014-01-19 0:00,ON,2014,1,19,-16.1,,-26.6,,-5.6,,0.8,,,M,,M,77,,29,,35,,0,,34.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.20,2014-01-20 0:00,ON,2014,1,20,-28.5,,-35.6,,-21.4,,0.4,,,M,,M,75,,0,,0,,0,,46.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.21,2014-01-21 0:00,ON,2014,1,21,-29,,-38.8,,-19.1,,0.2,,,M,,M,74,,0,,0,,0,,47,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.22,2014-01-22 0:00,ON,2014,1,22,-18.2,,-25.2,,-11.2,,10.6,,,M,,M,75,,3,,46,,0,,36.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.23,2014-01-23 0:00,ON,2014,1,23,-20.6,,-29.8,,-11.4,,0.6,,,M,,M,83,,25,,48,,0,,38.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.24,2014-01-24 0:00,ON,2014,1,24,-11.3,,-15.6,,-6.9,,6.5,,,M,,M,83,,21,,57,,0,,29.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.25,2014-01-25 0:00,ON,2014,1,25,-23.4,,-31.1,,-15.6,,0.6,,,M,,M,89,,32,,32,,0,,41.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.26,2014-01-26 0:00,ON,2014,1,26,-26.8,,-34.7,,-18.9,,0.9,,,M,,M,86,,0,,0,,0,,44.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.27,2014-01-27 0:00,ON,2014,1,27,-24.3,,-27.8,,-20.7,,0.2,,,M,,M,84,,28,,32,,0,,42.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.28,2014-01-28 0:00,ON,2014,1,28,-20,,-24.6,,-15.4,,2.8,,,M,,M,82,,27,,56,,0,,38,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.29,2014-01-29 0:00,ON,2014,1,29,-11.8,,-18.4,,-5.1,,0.7,,,M,,M,82,,20,,48,,0,,29.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.30,2014-01-30 0:00,ON,2014,1,30,-13.8,,-24.1,,-3.4,,,M,,M,,M,79,,0,,0,,0,,31.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.1.31,2014-01-31 0:00,ON,2014,1,31,-18.8,,-25.5,,-12.1,,1.1,,,M,,M,78,,22,,35,,0,,36.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.1,2014-02-01 0:00,ON,2014,2,1,-11.4,,-14.2,,-8.6,,1.6,,,M,,M,77,,25,,32,,0,,29.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.2,2014-02-02 0:00,ON,2014,2,2,-19.3,,-27.3,,-11.3,,0.4,,,M,,M,80,,20,,32,,0,,37.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.3,2014-02-03 0:00,ON,2014,2,3,-10.7,,-13.4,,-8,,1,,,M,,M,79,,23,,37,,0,,28.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.4,2014-02-04 0:00,ON,2014,2,4,-16,,-22.9,,-9,,0.4,,,M,,M,80,,0,,0,,0,,34,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.5,2014-02-05 0:00,ON,2014,2,5,-21.4,,-30.5,,-12.2,,0.2,,,M,,M,79,,0,,0,,0,,39.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.6,2014-02-06 0:00,ON,2014,2,6,-18.1,,-24.3,,-11.8,,1.8,,,M,,M,78,,21,,46,,0,,36.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.7,2014-02-07 0:00,ON,2014,2,7,-18.7,,-25.7,,-11.7,,1.4,,,M,,M,79,,27,,39,,0,,36.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.8,2014-02-08 0:00,ON,2014,2,8,-20.3,,-28.9,,-11.7,,0.4,,,M,,M,79,,0,,0,,0,,38.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.9,2014-02-09 0:00,ON,2014,2,9,-20.2,,-27.9,,-12.5,,0,,,M,,M,78,,0,,0,,0,,38.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.10,2014-02-10 0:00,ON,2014,2,10,-23.3,,-30.5,,-16.1,,0,,,M,,M,79,,0,,0,,0,,41.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.11,2014-02-11 0:00,ON,2014,2,11,-21.3,,-31.2,,-11.3,,0,,,M,,M,78,,17,,54,,0,,39.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.12,2014-02-12 0:00,ON,2014,2,12,-13.8,,-21.2,,-6.4,,4.4,,,M,,M,79,,16,,52,,0,,31.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.13,2014-02-13 0:00,ON,2014,2,13,-14.2,,-19.4,,-8.9,,3.3,,,M,,M,80,,6,,46,,0,,32.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.14,2014-02-14 0:00,ON,2014,2,14,-17.8,,-20.5,,-15,,2.7,,,M,,M,85,,1,,48,,0,,35.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.15,2014-02-15 0:00,ON,2014,2,15,-18.1,,-24.5,,-11.6,,0.2,,,M,,M,83,,0,,0,,0,,36.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.16,2014-02-16 0:00,ON,2014,2,16,-17.1,,-24.1,,-10.1,,0.2,,,M,,M,82,,0,,0,,0,,35.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.17,2014-02-17 0:00,ON,2014,2,17,-15.5,,-24.8,,-6.1,,0.9,,,M,,M,81,,14,,37,,0,,33.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.18,2014-02-18 0:00,ON,2014,2,18,-5.5,,-8.8,,-2.2,,0.8,,,M,,M,84,,17,,44,,0,,23.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.19,2014-02-19 0:00,ON,2014,2,19,-6.3,,-12.1,,-0.5,,0,,,M,,M,82,,27,,37,,0,,24.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.20,2014-02-20 0:00,ON,2014,2,20,-4.6,,-13.5,,4.4,,0.2,,,M,,M,81,,6,,43,,0,,22.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.21,2014-02-21 0:00,ON,2014,2,21,-3.5,,-7.9,,1,,13.7,,,M,,M,83,,25,,54,,0,,21.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.22,2014-02-22 0:00,ON,2014,2,22,-10.2,,-12.4,,-7.9,,2.4,,,M,,M,89,,26,,46,,0,,28.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.23,2014-02-23 0:00,ON,2014,2,23,-15.8,,-20.3,,-11.3,,0.8,,,M,,M,90,,28,,32,,0,,33.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.24,2014-02-24 0:00,ON,2014,2,24,-16.3,,-21,,-11.5,,0,,,M,,M,89,,0,,0,,0,,34.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.25,2014-02-25 0:00,ON,2014,2,25,-19.5,,-26.7,,-12.3,,0.6,,,M,,M,88,,0,,0,,0,,37.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.26,2014-02-26 0:00,ON,2014,2,26,-23.4,,-31.2,,-15.5,,1.6,,,M,,M,88,,18,,46,,0,,41.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.27,2014-02-27 0:00,ON,2014,2,27,-26.3,,-32.5,,-20,,0.6,,,M,,M,88,,3,,44,,0,,44.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.2.28,2014-02-28 0:00,ON,2014,2,28,-23.2,,-33.5,,-12.8,,2.7,,,M,,M,88,,17,,37,,0,,41.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.1,2014-03-01 0:00,ON,2014,3,1,-22.7,,-29.4,,-16,,0.4,,,M,,M,89,,0,,0,,0,,40.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.2,2014-03-02 0:00,ON,2014,3,2,-25.4,,-33.3,,-17.5,,0.2,,,M,,M,88,,26,,32,,0,,43.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.3,2014-03-03 0:00,ON,2014,3,3,-23.5,,-34.9,,-12.1,,0.2,,,M,,M,88,,22,,41,,0,,41.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.4,2014-03-04 0:00,ON,2014,3,4,-16.7,,-25.8,,-7.6,,0.4,,,M,,M,88,,3,,33,,0,,34.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.5,2014-03-05 0:00,ON,2014,3,5,-20.3,,-28.5,,-12,,0.4,,,M,,M,88,,0,,0,,0,,38.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.6,2014-03-06 0:00,ON,2014,3,6,-16.7,,-27.6,,-5.7,,0,,,M,,M,88,,19,,54,,0,,34.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.7,2014-03-07 0:00,ON,2014,3,7,-7.8,,-12.3,,-3.3,,6.3,,,M,,M,91,,17,,41,,0,,25.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.8,2014-03-08 0:00,ON,2014,3,8,-13.5,,-20.6,,-6.3,,0.4,,,M,,M,93,,0,,0,,0,,31.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.9,2014-03-09 0:00,ON,2014,3,9,-6.9,,-9.8,,-3.9,,3.5,,,M,,M,92,,20,,43,,0,,24.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.10,2014-03-10 0:00,ON,2014,3,10,-4.8,,-10.2,,0.7,,0.2,,,M,,M,92,,17,,32,,0,,22.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.11,2014-03-11 0:00,ON,2014,3,11,-8.7,,-18.1,,0.8,,0.2,,,M,,M,92,,2,,37,,0,,26.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.12,2014-03-12 0:00,ON,2014,3,12,-17.3,,-24.9,,-9.7,,0.4,,,M,,M,91,,3,,33,,0,,35.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.13,2014-03-13 0:00,ON,2014,3,13,-13.8,,-25.4,,-2.2,,0,,,M,,M,91,,19,,44,,0,,31.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.14,2014-03-14 0:00,ON,2014,3,14,-6.1,,-11.9,,-0.2,,2.6,,,M,,M,89,,15,,41,,0,,24.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.15,2014-03-15 0:00,ON,2014,3,15,-19.8,,-28.1,,-11.4,,0.6,,,M,,M,91,,3,,32,,0,,37.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.16,2014-03-16 0:00,ON,2014,3,16,-20.3,,-31.4,,-9.1,,0.2,,,M,,M,90,,0,,0,,0,,38.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.17,2014-03-17 0:00,ON,2014,3,17,-14.3,,-24.4,,-4.2,,0,,,M,,M,90,,17,,35,,0,,32.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.18,2014-03-18 0:00,ON,2014,3,18,-4.8,,-8.8,,-0.7,,1.7,,,M,,M,101,,0,,0,,0,,22.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.19,2014-03-19 0:00,ON,2014,3,19,-1.2,E,-4.7,E,2.4,,0.9,E,,M,,M,97,,,M,,M,0,E,19.2,E,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.20,2014-03-20 0:00,ON,2014,3,20,-5.8,,-13.1,,1.6,,0.2,,,M,,M,92,,0,,0,,0,,23.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.21,2014-03-21 0:00,ON,2014,3,21,-6.2,,-14.6,,2.2,,1.3,,,M,,M,91,,0,,0,,0,,24.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.22,2014-03-22 0:00,ON,2014,3,22,-12.8,,-23.1,,-2.4,,0.9,,,M,,M,92,,6,,46,,0,,30.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.23,2014-03-23 0:00,ON,2014,3,23,-16.9,,-26.1,,-7.6,,0.4,,,M,,M,91,,0,,0,,0,,34.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.24,2014-03-24 0:00,ON,2014,3,24,-15.2,,-23.2,,-7.2,,0,,,M,,M,91,,25,,32,,0,,33.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.25,2014-03-25 0:00,ON,2014,3,25,-15.9,,-21.7,,-10.1,,0,,,M,,M,91,,28,,32,,0,,33.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.26,2014-03-26 0:00,ON,2014,3,26,-15.8,,-26.9,,-4.7,,0.2,,,M,,M,91,,15,,32,,0,,33.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.27,2014-03-27 0:00,ON,2014,3,27,-3.7,,-6.3,,-1,,11.8,,,M,,M,94,,0,,0,,0,,21.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.28,2014-03-28 0:00,ON,2014,3,28,-5.8,,-12.5,,1,,0,,,M,,M,104,,2,,32,,0,,23.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.29,2014-03-29 0:00,ON,2014,3,29,-7.7,,-15.3,,-0.1,,0.2,,,M,,M,97,,0,,0,,0,,25.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.30,2014-03-30 0:00,ON,2014,3,30,-5.8,,-15.9,,4.3,,0,,,M,,M,97,,19,,50,,0,,23.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.3.31,2014-03-31 0:00,ON,2014,3,31,1.4,,-3.1,,5.8,,5.5,,,M,,M,96,,5,,50,,0,,16.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.1,2014-04-01 0:00,ON,2014,4,1,-1.8,,-9.8,,6.3,,11.5,,,M,,M,93,,9,,37,,0,,19.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.2,2014-04-02 0:00,ON,2014,4,2,-4.7,,-11.6,,2.2,,0.4,,,M,,M,87,,0,,0,,0,,22.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.3,2014-04-03 0:00,ON,2014,4,3,-4.1,,-13.5,,5.3,,0,,,M,,M,84,,0,,0,,0,,22.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.4,2014-04-04 0:00,ON,2014,4,4,-4.5,,-9,,0,,19,,,M,,M,88,,4,,44,,0,,22.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.5,2014-04-05 0:00,ON,2014,4,5,-9.7,,-19,,-0.3,,0.9,,,M,,M,105,,21,,37,,0,,27.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.6,2014-04-06 0:00,ON,2014,4,6,1.3,,-1.9,,4.4,,0,,,M,,M,99,,17,,32,,0,,16.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.7,2014-04-07 0:00,ON,2014,4,7,2.3,,-3.4,,7.9,,0.4,,,M,,M,90,,0,,0,,0,,15.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.8,2014-04-08 0:00,ON,2014,4,8,2.2,,-3.5,,7.8,,0,,,M,,M,84,,6,,35,,0,,15.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.9,2014-04-09 0:00,ON,2014,4,9,-1.2,,-8.3,,5.9,,0.2,,,M,,M,79,,18,,56,,0,,19.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.10,2014-04-10 0:00,ON,2014,4,10,2.2,,-1.1,,5.4,,0.5,,,M,,M,74,,20,,43,,0,,15.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.11,2014-04-11 0:00,ON,2014,4,11,-0.7,,-5.6,,4.3,,1.1,,,M,,M,70,,1,,33,,0,,18.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.12,2014-04-12 0:00,ON,2014,4,12,0.2,,-5.8,,6.1,,0.2,,,M,,M,68,,0,,0,,0,,17.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.13,2014-04-13 0:00,ON,2014,4,13,2.5,,0,,5,,0,,,M,,M,65,,0,,0,,0,,15.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.14,2014-04-14 0:00,ON,2014,4,14,-4.4,,-9,,0.2,,0,,,M,,M,61,,3,,48,,0,,22.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.15,2014-04-15 0:00,ON,2014,4,15,,M,-14.4,E,,M,,M,,M,,M,60,,0,,0,,,M,,M,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.16,2014-04-16 0:00,ON,2014,4,16,-8.8,,-17.2,,-0.3,,0,,,M,,M,59,,0,,0,,0,,26.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.17,2014-04-17 0:00,ON,2014,4,17,-1.5,,-4.6,,1.6,,9.9,,,M,,M,59,,0,,0,,0,,19.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.18,2014-04-18 0:00,ON,2014,4,18,-0.3,,-4.1,,3.6,,0.8,,,M,,M,64,,0,,0,,0,,18.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.19,2014-04-19 0:00,ON,2014,4,19,-0.6,,-6.1,,5,,2.6,,,M,,M,59,,17,,46,,0,,18.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.20,2014-04-20 0:00,ON,2014,4,20,1.9,,-2,,5.8,,0,,,M,,M,57,,16,,46,,0,,16.1,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.21,2014-04-21 0:00,ON,2014,4,21,4.8,,-1.6,,11.2,,0,,,M,,M,52,,0,,0,,0,,13.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.22,2014-04-22 0:00,ON,2014,4,22,1,,-3.3,,5.2,,0,,,M,,M,50,,1,,37,,0,,17,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.23,2014-04-23 0:00,ON,2014,4,23,-0.2,,-6.3,,5.9,,0,,,M,,M,48,,0,,0,,0,,18.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.24,2014-04-24 0:00,ON,2014,4,24,2.5,,-3.9,,8.9,,0,,,M,,M,44,,0,,0,,0,,15.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.25,2014-04-25 0:00,ON,2014,4,25,1.4,,0,,2.8,,9.5,,,M,,M,42,,7,,39,,0,,16.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.26,2014-04-26 0:00,ON,2014,4,26,0.8,,-3.7,,5.2,,0,,,M,,M,40,,1,,32,,0,,17.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.27,2014-04-27 0:00,ON,2014,4,27,2.6,,-5,,10.2,,0,,,M,,M,40,,5,,35,,0,,15.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.28,2014-04-28 0:00,ON,2014,4,28,5.5,,-1.4,,12.3,,0,,,M,,M,33,,3,,44,,0,,12.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.29,2014-04-29 0:00,ON,2014,4,29,3.4,,0.9,,5.9,,10.5,,,M,,M,26,,6,,48,,0,,14.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.4.30,2014-04-30 0:00,ON,2014,4,30,6.6,,2.9,,10.2,,5.9,,,M,,M,20,,0,,0,,0,,11.4,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.1,2014-05-01 0:00,ON,2014,5,1,6.3,,2.7,,9.9,,0.2,,,M,,M,,,0,,0,,0,,11.7,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.2,2014-05-02 0:00,ON,2014,5,2,2.1,,-1.1,,5.3,,1,,,M,,M,,,0,,0,,0,,15.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.3,2014-05-03 0:00,ON,2014,5,3,2.2,,-1.5,,5.9,,5.6,,,M,,M,,,0,,0,,0,,15.8,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.4,2014-05-04 0:00,ON,2014,5,4,2.4,,-2,,6.7,,4.9,,,M,,M,,,4,,35,,0,,15.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.5,2014-05-05 0:00,ON,2014,5,5,1.5,,-3,,5.9,,0,,,M,,M,,,0,,0,,0,,16.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.6,2014-05-06 0:00,ON,2014,5,6,2.1,,-3.8,,8,,0,,,M,,M,,,0,,0,,0,,15.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.7,2014-05-07 0:00,ON,2014,5,7,7.8,,1,,14.6,,0,,,M,,M,,,0,,0,,0,,10.2,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.8,2014-05-08 0:00,ON,2014,5,8,7.7,,2.3,,13,,0.8,,,M,,M,,,0,,0,,0,,10.3,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.9,2014-05-09 0:00,ON,2014,5,9,8,,2.5,,13.5,,7.9,,,M,,M,,,19,,54,,0,,10,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.10,2014-05-10 0:00,ON,2014,5,10,3.5,,-0.4,,7.3,,1.1,,,M,,M,,,0,,0,,0,,14.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.11,2014-05-11 0:00,ON,2014,5,11,7.4,,-1.3,,16.1,,0,,,M,,M,,,5,,37,,0,,10.6,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.12,2014-05-12 0:00,ON,2014,5,12,5.1,,2.3,,7.8,,0,,,M,,M,,,7,,41,,0,,12.9,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.13,2014-05-13 0:00,ON,2014,5,13,6.5,,0.9,,12.1,,3.6,,,M,,M,,,22,,41,,0,,11.5,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.14,2014-05-14 0:00,ON,2014,5,14,3,,-1.5,,7.4,,0,,,M,,M,,,23,,35,,0,,15,,,,,
-86.28722222,48.60777778,PUKASKWA (AUT),6046768,6046768.2014.5.15,2014-05-15 0:00,ON,2014,5,15,2.3,,-1.6,,6.2,,0.9,,,M,,M,,,1,,41,,0,,15.7,,,,,
