,WELL_ID,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
633,633,244.91002272727272,104.60732772727273,203.9716415909091,63.38395608695652,40.93838113636364,10.740895681818182,1752.62,270325.01,3909.81
634,634,244.84607458333332,104.59674145833333,203.9468538,64.79814625,40.89922083333333,10.700620833333334,1821.72,281525.2,4038.89
635,635,244.90501791666668,104.58075645833334,204.04115104166667,64.78669458333333,40.86386688,10.666382916666667,1813.41,278860.46,4018.23
636,636,244.8451713,104.56670333333334,204.13422020833335,64.87080313,40.71095104166667,10.54299625,1801.04,279023.25,4026.97
637,637,233.73739020833332,100.15288666666666,194.94593,62.028264166666666,38.79146020833333,9.991072291666667,1791.79,276834.65,3890.66
638,638,244.7417819,104.53967333333334,204.08773979166668,64.83233166666666,40.65404208333333,10.498428958333333,1801.41,278001.82,4027.03
639,639,244.7695425,104.52699520833333,204.1617263,64.84158791666667,40.60781625,10.45462938,1793.12,277767.44,4021.95
640,640,244.81633416666668,104.51578229166667,204.22153479166667,64.86553895833333,40.59479938,10.43841125,1787.31,277092.97,4028.76
641,641,244.83800166666666,104.50424291666667,204.2462238,64.83691666666667,40.591777916666665,10.4323875,1782.23,276537.47,4028.26
642,642,247.34169484955325,104.47663186658679,204.70115493653165,58.63190916666667,42.64053991,12.334056274462407,1554.73,243316.18,4156.58
643,643,244.7955313,104.47914416666667,204.2866238,64.96119270833333,40.5089075,10.355652916666667,1769.38,273190.05,4158.67
644,644,244.68712229166667,104.46507041666666,204.215445,65.12414145833333,40.471677291666666,10.336539583333334,1775.88,275633.78,3950.36
645,645,244.8785025,104.4525588,204.41465916666667,65.13309916666667,40.46384333333334,10.323416666666667,1772.75,279171.51,4071.11
646,646,245.00939041666666,104.4429794,204.50296229166668,65.25692875,40.50642813,10.375862708333333,1787.35,277157.64,4085.75
647,647,244.81870458333333,104.42315895833333,204.36425854166666,65.32453188,40.454446041666664,10.347281041666667,1784,278647.41,4198.55
648,648,245.15300395833333,104.41431020833333,204.50206979166666,65.22840229166667,40.650934166666666,10.430446041666666,1789.31,279350.85,4229.38
649,649,245.1374788,104.40467291666667,204.48548729166666,65.21183458333333,40.651991458333335,10.50565125,1790.3,278959.88,4125.88
650,650,247.88510958262665,104.37641886340444,205.48296472933333,59.950176086956525,42.402144853293336,12.455533895715556,1532.81,239902.21,4053.23
651,651,245.15590854166666,104.38989166666667,204.70036020833334,65.55289104166667,40.45554833333333,10.32427563,1760.51,269990.78,4113.86
652,652,245.49623208333333,104.37671979166667,204.7547681,63.73608145833333,40.741463958333334,10.62789063,1746.44,269282.33,4078.42
653,653,245.88090770833332,104.36123458333333,204.81020020833333,62.23954063,41.0707075,10.9634,1732.67,267457.32,4043.11
654,654,246.14296583333334,104.34563979166667,204.85311583333333,61.34404438,41.28985,11.190066458333334,1724.09,266253.89,4027.54
655,655,246.1,104.3,204.8,61.34,41.3,11.2,1714.29,266383.4,4094.08
656,656,246.1,104.3,204.8,61.34,41.3,11.2,1710.14,266087.25,3983.86
657,657,246.2,104.3,204.8,61.2,41.4,11.3,1708.4,265226.89,3973.96
658,658,246.2,104.3,204.8,61.2,41.4,11.3,1705.61,263081.83,4047.4
659,659,246.1,104.3,205,61.2,41.1,11,1702.66,265462.57,4023.17
660,660,246.1,104.3,205,61.2,41.1,11,1699.76,266005.26,4023.87
661,661,246.2,104.3,204.8,61.2,41.4,11.3,1699.93,264833.51,4031.98
662,662,246.2,104.3,204.8,61.2,41.4,11.3,1696.2,264062.14,4038.71
663,663,246.21129833333333,104.3,205.10560333333333,61.11578291666667,41.105695,11.026458333333334,1689.96,263580.18,4046.2
664,664,246.2238594,104.2222681,205.1448525,61.077725208333334,41.07900688,10.994328333333334,1690.96,263461.07,4048.91
665,665,246.50733020833334,104.2084325,205.21418645833333,60.44780313,41.29314375,11.222783541666667,1707.75,265879.48,4121.04
666,666,246.6150488,104.19493729166666,205.24822333333333,60.230748958333336,41.366825416666664,11.308588333333333,1704.12,265403.23,4110.05
667,667,246.63557020833332,104.1848163,205.26175458333333,60.17321438,41.37381563,11.309912291666667,1700.17,265062.54,4111.93
668,668,246.62009229166668,104.17327645833333,205.29896104166667,60.20591541666667,41.32113125,11.25300688,1698.76,264664.49,4110.74
669,669,246.6040331,104.16286333333333,205.40184645833332,60.295488541666664,41.20218666666667,11.150451041666667,1697.94,264431.34,4111.29
670,670,246.69480520833332,104.1528925,205.40187854166666,60.210442291666666,41.292926666666666,11.220527916666667,1691.62,263837.75,4033.35
671,671,246.51274041666667,104.14454020833334,205.43651416666665,60.88533708333333,41.07622625,10.99217813,1701.61,264620.5,4126.61
672,672,246.49749708333334,104.1342275,205.51283041666667,61.17893438,40.98466666666667,10.914539166666666,1699.07,264523.49,4141.63
673,673,246.45023416666666,104.12392166666666,205.59861854166667,61.201521041666666,40.85161563,10.791683541666666,1695.61,266274.33,4142.27
674,674,246.44469354166668,104.11287833333333,205.64730166666666,61.17416313,40.79739188,10.74326125,1694.58,264902.07,4136.89
675,675,246.4307669,104.1019863,205.6899356,61.16286813,40.74083125,10.692678958333333,1695.53,263880.55,4132.17
676,676,246.43232333333333,104.09118895833333,205.7345119,61.3177,40.697811458333334,10.65042875,1689.13,264022.18,4139.95
677,677,246.46814708333332,104.08048145833334,205.76545520833332,61.31321354166667,40.70269188,10.65188938,1686.76,264022.34,4139.85
678,678,248.51824690980803,104.05395399115172,206.18276338423476,57.013619166666665,42.33548352557328,11.976706178785378,1670.64,262635.56,4301.28
679,679,246.5319294,104.0558175,205.90781208333334,61.2031175,40.624117291666664,10.55263688,1712.79,266995.16,4343.52
680,680,246.57894520833332,104.05070395833333,205.85135083333333,61.290604583333334,40.72759438,10.593459791666668,1650.96,257624.33,4176.51
681,681,246.7961719,104.0388538,205.82656020833332,60.93600729166667,40.969611666666665,10.812107708333333,1650.79,257259.23,4179.27
682,682,246.9798781,104.02540833333333,205.8259956,60.20854791666667,41.1538825,11.010822083333334,1649.09,256717.4,4161.33
683,683,246.92809083333333,104.01873479166666,205.9039425,60.247344166666664,41.024148333333336,10.91462125,1650.33,258979.98,4157.13
684,684,246.94052770833332,104.01080416666667,205.9570719,60.200008958333335,40.98345583333333,10.923661041666668,1648.37,258568.23,4159.7
685,685,247.31323833333335,104.00020354166666,206.55666479166666,60.22429979166667,40.75657354166667,10.718564583333333,1647.74,258670.07,4259.34
686,686,252.48191527082594,103.95018841152803,207.60318124265285,50.20718170212766,44.878734028173085,14.423086650055255,1312.11,208411.76,4326.77
687,687,246.26435583333333,103.9798031,206.48736791666667,69.66821979166667,39.77698791666667,9.532428958333334,1604.94,254783.83,4330.65
688,688,246.0102831,103.98623583333334,207.43839916666667,74.26628375,38.57188395833333,8.61052625,1680.39,259555.03,4355.12
689,689,246.16686458333334,103.9633725,207.22585,71.22535541666667,38.941014583333335,8.797927916666668,1662.47,259143.02,4309.07
690,690,246.89887895833334,103.9450644,207.40893583333335,66.53244438,39.48994313,9.609818333333333,1630.07,255213.14,4114.77
691,691,247.35918354166665,103.93486979166667,207.55175895833332,65.13895854166667,39.807424583333336,9.919541666666667,1630.7,251314.4,4101.37
692,692,247.377775,103.92529541666667,207.54239666666666,65.12256395833333,39.83537833333333,9.957565833333334,1632.56,251643.73,4113.33
693,693,247.3653913,103.91499791666666,207.59253895833334,65.18048604166667,39.772852291666666,9.893318333333333,1623.82,252976.94,4116.22
694,694,247.44984979166668,103.9037669,207.5758419,65.11175458333334,39.87400791666666,9.979178125,1620.58,252540.11,4111.36
695,695,247.5282381,103.89250541666667,207.67239666666666,65.12517625,39.85584145833333,9.951562291666667,1619,252523.92,4115.27
696,696,247.5598194,103.88207166666666,207.706705,65.11773145833334,39.85311438,9.94636375,1624.05,250917.28,4123.77
697,697,247.55942541666667,103.87183541666667,207.73089020833334,65.18301895833334,39.828535208333335,9.941912916666666,1626.74,250931.63,4128.71
698,698,247.5382219,103.85956354166666,207.6556356,65.10074063,39.88258625,9.986707916666667,1622.87,250343.89,4132.62
699,699,247.34292723404255,103.85005510638298,207.74750327570922,63.80832541666667,39.595423958333335,10.04196183067376,1631.52,251862.37,4150.83
700,700,248.81221227711163,103.8217078728279,208.34130411048838,61.686222666666666,40.47090816662325,10.370600188595349,1359.53,209110.51,2771.94
701,701,246.4520863,103.83028583333333,207.7340875,70.09329416666667,38.71799875,9.302477708333333,1547.21,242896.83,4277.82
702,702,246.43814645833334,103.82588229166667,207.67711791666667,70.15967895833333,38.76102854166667,9.33616625,1577.17,247544.6,4285.88
703,703,246.4895,103.81718458333333,207.72180729166666,70.14858770833334,38.767692708333335,9.325977916666666,1588.29,248624.44,4294.51
704,704,246.52454425531914,103.80849425531915,207.76977127659575,68.71405729166666,38.75477298,9.306343617021277,1617.42,253098.31,4292.59
705,705,246.62066541666667,103.7982725,207.82064645833333,69.93910083333333,38.80001895833333,9.354451458333333,1615.64,252550.17,4285.43
706,706,246.71318166666666,103.7863906,207.95488041666667,69.66790395833333,38.75830125,9.337380625,1608.44,252044.36,4257
707,707,246.7429125,103.77592770833333,207.96310770833333,69.6534925,38.77980479166666,9.350659791666667,1614.41,252281.34,4257.83
708,708,246.7386213,103.76485729166667,207.88783145833332,69.59435083333334,38.850789791666664,9.420448541666667,1615.37,252053.78,4268.05
709,709,246.7420463,103.75434479166667,207.87604354166666,69.56378916666667,38.86600270833333,9.5615775,1616.16,252651.35,4269.21
710,710,246.69903208333332,103.743195,207.88142666666667,69.63218041666667,38.817605416666666,9.405392291666667,1625.51,252531.85,4259.8
711,711,246.66900958333332,103.73256208333333,207.96241020833332,69.67965666666667,38.70659938,9.289271041666666,1630.18,252764.28,4260.12
712,712,246.92286145833333,103.7203888,207.89286541666667,68.1927225,39.029996041666664,9.603170833333333,1621.78,252235.91,4239.79
713,713,247.01998583333332,103.7066681,207.9507113,67.70439770833333,39.06927458333333,9.657359583333333,1616.63,251188.39,4232.4
714,714,248.24946916666667,103.68308958333333,208.007915,67.74250833333333,40.24155416666667,8.806112291666667,1564.69,240681.17,4164.44
715,715,247.93247770833332,103.67091458333333,207.90459416666667,67.68635375,40.02788354166667,9.129923958333332,1582.42,245234.01,4269.39
716,716,247.06132645833333,103.67465041666667,207.95860354166666,67.64705083333334,39.102722916666664,9.6811825,1617.29,252795.39,4238.67
717,717,247.0871475,103.66585708333334,207.95190895833332,67.61228354166667,39.135238541666666,9.713637291666666,1616.68,252440.38,4247.26
718,718,248.49965139186295,103.65853147751606,207.91943698072805,63.23126083333333,40.580214411134904,11.159609850107067,928.17,121322.71,1935.81
719,719,247.451215,103.49394729166667,202.93178604166667,62.873416041666665,44.519428958333336,13.24674,1344.49,208900.3,3658.72
720,720,245.53703885993485,103.60204469055374,202.8448461889251,65.26349438,42.69219267100977,11.435671856677525,545.72,75539.21,1205.15
721,721,250.38518758425326,103.3678792378522,205.19588390020326,54.085479444444445,45.189303684049996,13.403092286714259,400.99,79342.66,1145.41
722,722,244.93419946978344,103.52884809966895,202.4124539,64.48400833333334,42.52174555590742,11.201328055378678,645.93,93788.53,1416.16
723,723,251.5968502288581,103.31814629486672,202.90561222623992,51.5484,48.691238002618185,17.76400128434373,513.96,89700.6,1337.89
724,724,242.64824132921174,103.56738612055642,201.39240595054096,64.61095393939394,41.25583537867079,11.13399656877898,1263.32,188460.62,2654.79
725,725,247.67200588689272,103.46680204137209,202.82751197556252,57.54939543478261,44.84449391133021,14.399141908721207,1831.94,286417.43,4417.06
726,726,242.70451072817372,103.535805,201.26287679012614,65.73413081081081,41.441633938047595,10.377116293211923,1508.01,218369.72,3115.07
727,727,272.77844110848156,102.78352025106463,201.92761093787396,20.34227,70.85083017060762,41.063170300134374,141.26,13405.71,177.76
728,728,244.1187696868009,103.4727725950783,199.9600722147651,60.09230434782609,44.15869747,13.356901275167786,815.04,129292.06,1824.77
729,729,244.7537430360149,103.39293541276477,198.1895800828647,56.821186363636365,46.56416295,15.62464594067187,1791.46,273791.52,3423.35
730,730,240.88763229166668,103.47464,198.62146604166668,63.986081666666664,42.26616625,11.5044425,2197.54,336051.8,4215.31
731,731,243.1449594136272,103.49826928730627,199.34356097649373,58.510582,43.80139843713347,13.283780334701227,697.53,96200.72,1163.16
732,732,245.30970198360131,103.33033148563806,198.41260280684963,56.875884444444445,46.89709917675168,15.067712504798026,1417.3,217027.56,2827.39
733,733,241.41832893035442,103.48057160044756,197.84035536630222,60.99231976190476,43.57797356405221,12.607210717744787,1989.87,290164.24,3539.19
734,734,250.46190654840194,103.24397005878433,200.51384473073634,46.751403333333336,49.94806181766562,18.971171734051712,580.82,88657.78,1224.2
735,735,240.33217041666666,103.48227291666667,197.60825895833332,63.5486925,42.72391145833333,12.022773958333334,2240.52,341849.76,4126.53
736,736,249.80761327702024,103.48849098006978,199.37427064035495,46.96767,50.43334263666529,20.651025099437582,266.13,30995.03,376.57
737,737,245.4926319169329,103.22503252396166,196.7713498402556,56.54558813,48.72128207667732,17.85051428115016,707.98,106399.36,1258.1
738,738,238.61797666666666,103.4275988,195.57761979166668,65.50696313,43.04035688,12.50837313,2390.38,361028.08,4100.15
739,739,241.9693240424021,103.43103533819185,197.88169780512803,58.70733108695652,44.087626237274065,13.558477507881717,2082.57,317415.74,4804.77
740,740,241.51582604166666,103.49028916666667,197.52713708333334,58.92062938,43.988688958333334,13.31797313,2241.05,344364.63,3978.72
741,741,242.9540788,103.4974169,198.2135275,55.84897645833333,44.74055125,14.108950833333333,2159.35,331705.5,3953.93
742,742,243.60783270833332,103.5071263,198.42295541666667,54.47328770833333,45.184877291666666,14.58669688,2110.26,324079.52,3969.66
743,743,244.56391833333333,103.4940956,198.76588020833333,52.60822854166667,45.79803813,15.25061625,1993.98,306286.96,3826.54
744,744,245.21334541666667,103.4832975,199.1617881,51.852759791666664,46.05155729166667,15.5203225,1934.1,298095.76,3812.52
745,745,245.41405229166668,103.48159104166666,199.56225520833334,51.96696854166667,45.85179708333333,15.32582375,1906.75,293605.94,3842.46
746,746,245.8547506,103.47424083333334,200.08119729166665,52.22679229166667,45.77355333333333,15.252972291666667,1876.97,289899.01,3860.49
747,747,246.10796229166667,103.4641944,200.43762166666667,52.183028541666665,45.67034063,15.157825208333334,1850.03,285818.74,3875.98
748,748,246.3539219,103.44906916666666,200.76017791666666,52.03470188,45.593743958333334,15.063563958333333,1822.57,283878.27,3887.44
749,749,247.36459645833332,103.4266144,201.21458416666667,50.727550208333334,46.15001229166667,15.672537916666666,1779.02,275440.97,3861.97
750,750,247.79941229166667,103.40616354166667,201.4153744,50.05349520833333,46.384037916666664,15.910915416666667,1749.34,271770.49,3858.85
751,751,247.90968666666666,103.38973583333333,201.6768975,50.0501925,46.23278916666667,15.763558541666667,1736.79,270589.91,3876.81
752,752,248.02189958333332,103.37290770833333,201.97985854166666,50.05147791666667,46.042041041666664,15.575912291666667,1725.81,266529.86,3899.15
753,753,248.0708469,103.3568713,202.30957645833334,50.06893208333333,45.76127041666667,15.303675416666668,1709.91,264776.73,3907.67
754,754,248.22486604166667,103.3412813,202.5743156,50.05784979166667,45.65055041666667,15.19746,1693.9,262725.91,3918.84
755,755,248.37415583333333,103.32836458333334,202.7523988,50.0065175,45.621757083333335,15.17126,1681.07,260328.28,3931.83
756,756,248.0445275,103.3230481,202.95071458333334,50.84480938,45.093812916666664,14.63207375,1677.95,260476,3957.31
757,757,248.31247145833333,103.3159556,203.302905,51.28975770833333,45.00956645833333,14.56338625,1657.25,257809.18,3971.18
758,758,248.7495993054767,103.30416448645909,203.57319731048395,50.278077021276594,45.17640199499273,14.763762356871156,1573.4,244735.79,3926.72
759,759,253.0558037166697,103.25107783076484,205.0582457627669,45.597781914893616,47.99755795,17.224341782327624,1352.49,211795.05,3614.51
760,760,248.2344388,103.28705541666666,204.02857541666665,51.98583375,44.20586333333333,13.733455208333334,1619.61,251644.88,4113.89
761,761,248.12669708333334,103.27840979166666,204.07281083333334,52.035522916666665,44.05388625,13.57008313,1626.86,253629.79,4128.25
762,762,247.35965020833333,103.27585833333333,204.0396238,54.145075,43.32002645833333,12.821473958333334,1660.56,258456.03,4202.78
763,763,246.19071270833334,103.28311166666667,203.9590919,58.20419291666666,42.23162083333333,11.697207291666667,1708.86,264699.75,4302.93
764,764,246.30183583333334,103.27795145833333,203.95831854166667,58.193995208333334,42.343517291666664,11.819207708333334,1701.47,263621.76,4291.32
765,765,246.08707270833332,103.2749756,203.95985166666668,58.541306666666664,42.127221041666665,11.604719791666666,1698.77,263925.37,4305.67
766,766,245.58434791666667,103.27865520833333,204.0700119,60.335241458333336,41.51433604166667,10.990948541666667,1715.43,267729.59,4361.99
767,767,245.6588838,103.27894604166667,204.10655958333334,60.313339791666664,41.552324166666665,11.027450208333333,1712.95,267232.45,4363.97
768,768,245.71553104166668,103.28065166666667,204.07340708333334,60.23968229166667,41.642123958333336,11.105235208333333,1710.99,265997.32,4360.84
769,769,245.41760333333335,103.28549354166667,204.14451583333334,61.66726938,41.2730875,10.725797708333333,1714.87,268194.34,4384.14
770,770,245.4304919,103.28546479166667,204.26376604166666,62.312304583333336,41.16672583333333,10.619289583333334,1712.36,271403.05,4392.31
771,771,245.1050756,103.28765604166666,204.2545894,63.36221770833333,40.85048625,10.28119813,1708.36,270532.04,4272.1
772,772,244.78780520833334,103.29015270833334,204.31208354166668,64.95809583333333,40.475721666666665,9.895847916666666,1714.58,272010.09,4318.7
773,773,244.8778394,103.2878263,204.42472791666665,66.10775520833333,40.45311145833333,9.886177083333333,1718.27,271462,4321.94
774,774,244.9469288,103.28372083333333,204.59202666666667,66.11365458333333,40.354902083333336,9.803017291666666,1706.64,268694.85,4333.7
775,775,244.99541833333333,103.27959666666666,204.72088479166666,66.12885104166666,40.27453354166666,9.717551041666667,1700.34,266849.89,4336.75
776,776,244.7667425,103.27923041666666,204.78885083333333,67.64258958333333,39.977891666666665,9.397265,1709.93,267697.86,4360.64
777,777,252.2744278154804,103.11912553845293,206.4967464592509,54.202843225806454,45.77768135622952,13.63929852174124,944.17,145355.28,5691.77
778,778,244.75147791666666,103.27537416666667,205.39150395833335,70.15889208333333,39.359973958333335,8.805566458333333,1567.69,246952.99,5267.37
779,779,243.69323229166667,103.25712583333333,204.40777666666668,71.73619875,39.28545563,8.735275416666667,1611.04,253206.06,4727.77
780,780,243.3901244,103.25398145833333,204.3436063,74.13533625,39.04651813,8.512158125,1731.83,272150.89,4400.19
781,781,242.7375444,103.2438088,204.05508333333333,76.15490541666667,38.68246104166667,8.161876041666666,1748.28,275021.08,4346.26
782,782,242.70645,103.2426,204.03912,76.30241,38.66733,8.1466,1754.97,278475.37,4528.11
783,783,242.70645,103.2426,204.03912,76.30241,38.66733,8.1466,1765.28,278686.81,4268.94
784,784,243.3009799999999,103.23950000000013,204.50550499999963,77.80532500000014,38.79547500000028,8.237790000000482,1776.07,280185.97,4339.97
785,785,244.66166,103.24363541666666,206.52051208333333,79.13945125,38.14114791666667,8.310393333333334,1758.96,278027.99,4359.76
786,786,244.4208169,103.24566520833334,207.06415145833333,92.63311188,37.356665416666665,7.764326666666666,1789.52,281530.18,4478.37
787,787,244.17157020833332,103.2451144,207.15671520833334,99.99965938,37.014855,7.436960208333334,1808.7,283237.91,4530.02
788,788,244.18906604166668,103.23986479166666,207.2580969,100,36.930969166666664,7.375910208333333,1804.22,283201.7,4525.49
789,789,244.256835,103.2344794,207.36152104166666,100,36.89531395833333,7.388030416666667,1804.12,283162.87,4535.28
790,790,244.2372788,103.23031895833333,207.38338083333332,100,36.85389791666667,7.407539375,1803.45,282765.6,4545.82
791,791,244.28513833333332,103.22499729166667,207.48900916666668,100,36.79612916666667,7.366832083333334,1797.79,281959.39,4550.59
792,792,244.3527688,103.21940604166667,207.5734094,100,36.77935938,7.35208125,1685.26,264623.98,4197.74
793,793,244.41965957446808,103.21320914893617,208.4996339494681,98.09022313,35.92002563,6.4999792420212765,1700.15,267135.22,4298.01
794,794,244.38231,103.20439291666666,207.70289270833334,100,36.67941729166667,7.2660302083333335,1678.14,263976.04,4253.4
795,795,244.22668666666667,103.19242104166666,207.56035333333332,100,36.666333333333334,7.258778125,1672.21,262906.82,4229.11
796,796,244.37722479166666,103.18499833333334,207.65924145833333,100,36.717983333333336,7.293136666666666,1661.5,262094.16,4211.79
797,797,244.52168145833335,103.17836166666666,207.86893666666666,100,36.65274479166667,7.222812916666666,1656.96,261354.4,4223.13
798,798,244.64292166666667,103.17115666666666,208.00813458333334,100,36.634787083333336,7.198185416666667,1650.25,260480.93,4229.6
799,799,244.70931604166665,103.16198729166666,208.0925819,100,36.61673416666667,7.19436625,1646.68,260039.67,4237.76
800,800,244.76898291666666,103.153155,208.1459656,100,36.62301729166666,7.227078333333333,1644.21,259681.28,4235.14
801,801,246.75595341781573,103.14345939797532,208.25761611209037,50.679230833333335,38.498337305725364,9.276788725089789,1127.72,152242.35,2464.9
802,802,252.8253075,102.94622284778144,209.70028478391868,42.918163541666665,43.12502273411833,10.59731080286697,680.02,111801.93,2340.56
803,803,246.2066531,103.09504583333333,207.92366333333334,91.93674041666667,38.282989791666665,6.642709375,1500.57,238555.04,4159.24
804,804,246.92368979166667,103.08211541666667,208.09264854166668,87.72301813,38.83104125,6.593129375,1480.37,235543.06,3943.73
805,805,244.7862094,103.1015656,208.2645544,99.96815083333334,36.521655,7.169101875,1538,243720.87,4044.32
806,806,244.8693181,103.0937269,208.34341041666667,100,36.525907708333335,7.188085833333333,1551.83,244870.31,4048.74
807,807,244.89045041666665,103.08152083333333,208.33561833333334,100,36.55483208333333,7.231333958333333,1566.75,244864.12,4049.79
808,808,249.93986730314361,103.01976394396537,209.79825037939113,73.76722625,40.141616923752466,11.37269528313152,1218.73,194540.89,3260.74
809,809,246.26586913962643,103.03265981756778,208.78293753056164,60.20825333333333,37.48293161,7.872513528607226,1211.43,173642.57,2809.32
810,810,242.16436666666667,102.8102625,198.80368583333333,65.83096813,43.36068083333333,10.906000416666666,1734.07,262627.1,3637.71
811,811,241.7088281,102.91750083333334,199.98362729166666,67.64436083333334,41.72520083333333,10.212107708333333,1806.74,277814.2,3727.31
812,812,241.2622619,103.03836145833333,200.13096416666667,70.331985,41.131297708333335,9.895749791666667,1864.94,287161.14,3793.42
813,813,240.47531729166667,103.04115583333333,200.07476104166668,71.06082979166666,40.40055625,10.318767291666667,1893.19,291761.54,3817.42
814,814,239.90113958333333,103.04053145833333,199.5698394,71.21203083333333,40.33130020833333,10.70610625,1931.64,297132.72,3805.19
815,815,240.86300734227447,103.0393232320489,199.80347972296676,34.86067875,41.05952761930772,11.520467194709159,1093.95,151082.66,1821.2
816,816,249.86352302019816,102.85617463373296,202.9992449906598,35.68102770833333,46.86427802953837,17.11427379244358,960.37,153287.54,2179.84
817,817,240.22027708333334,102.9974775,199.695615,71.05306958333334,40.52466208333333,10.74709875,1895.6,288083.42,3758.98
818,818,240.42247395833334,103.01592958333333,200.04289458333332,70.97585875,40.37957938,10.739070416666667,1893.6,289159.73,3780.24
819,819,240.58912979166666,103.003435,200.5400656,72.59628875,40.04906416666667,10.413894166666667,1880.97,288997,3800.54
820,820,240.88622333333333,102.97876729166667,201.04468541666665,73.14742333333334,39.84153791666667,10.221450208333334,1873.21,288459.13,3840.08
821,821,241.10479291666667,102.96498354166667,201.33198770833334,73.285385,39.77280520833333,10.14983625,1861.88,287046.55,3851.64
822,822,241.27978354166666,102.9594181,201.6642069,73.86856104166667,39.61557666666667,9.978514375,1847.31,285690.62,3874.2
823,823,241.5192144,102.95387291666667,202.0158906,74.12990166666667,39.50332375,9.869517291666666,1829.94,283047.93,3887.07
824,824,241.75335145833333,102.94866041666667,202.39316104166667,74.18327645833334,39.36019041666667,9.7567775,1810.86,279575.62,3896.25
825,825,241.9786456,102.94285208333334,202.74692916666666,74.26721688,39.23171645833333,9.638652083333334,1792.95,277465.68,3900.77
826,826,242.25635104166668,102.93273166666667,203.11224541666667,74.23822645833333,39.14410563,9.561253125,1774.76,275091.68,3916.08
827,827,242.33695354166667,102.81861770833333,203.29566145833334,74.18595,39.04129208333333,9.449494375,1754.19,272090.19,3926.09
828,828,242.95687582389778,102.91749766969116,203.85378978287113,75.18279916666667,39.10308604102662,9.544869277090521,1690.63,262323.68,3868.31
829,829,249.64379698043354,102.74010498542518,205.46212836203478,59.95091083333333,44.18166861839876,12.432591188992635,1350.88,209045.16,3548.3
830,830,245.09984341422168,102.72731822993423,203.22114739612667,60.46938063,41.878696018095006,11.996535018002437,1348.69,208439.77,3221.06
831,831,247.31331104731015,102.71909745999355,203.16243753279204,50.11050791666667,44.15087351451811,13.960555039377065,1358.54,207924.18,3187.57
832,832,244.09173394736843,102.715985,203.28445736842104,57.37729208333333,40.807276578947366,10.885329210526315,1374.58,213538.76,3120.71
833,833,242.32688703645826,102.81741889506456,202.6136539,46.77321375,39.71323316868226,10.062597636861096,1270,183147.17,2587.9
834,834,240.8882119,102.77950958333334,201.5110956,77.85393166666667,39.37711625,9.586380208333333,1859.52,278392.77,3944.16
835,835,240.58480916666667,102.8007,201.4424731,79.78843729166667,39.14233604166667,9.473722708333334,1939.64,294987.94,4059.46
836,836,241.04683166666666,102.77038083333333,201.23883604166667,75.08592645833333,39.80799563,10.055133958333334,1814.39,276549.74,3862.12
837,837,240.51493958333333,102.79154270833334,200.94280041666667,76.52019729166666,39.572139166666666,9.888581458333332,1944.21,295511.87,3982.97
838,838,241.07598906126148,102.82388926142069,201.35226348389696,67.40822854166667,39.72372557736451,10.077675057992108,1826.72,262323.11,3468.38
839,839,244.16187028531425,102.73220017872953,202.60334582292796,45.04846938,41.558524462386295,11.31256907,1157.44,180738.37,2662.65
840,840,240.83000479166665,102.80833791666667,201.56005708333333,77.38827458333333,39.26994770833333,9.622801875,1904.27,290172.4,3998.82
841,841,241.01926104166665,102.81802354166666,201.8205369,77.23952791666666,39.198724166666665,9.558322708333334,1898.2,290035.84,4017.8
842,842,241.23604893617022,102.82611170212766,202.14494063829787,77.37704854166667,39.09110829787234,9.465562256205674,1893.13,289912.23,4072.33
843,843,241.4813844,102.8278988,202.45683333333332,77.39519645833333,39.02455104166667,9.396631458333333,1866.93,285753.51,4053.57
844,844,241.74591145833332,102.82515479166666,202.77433854166668,77.43297375,38.971572916666666,9.343621666666667,1854.96,283645.58,4051.35
845,845,242.2766904,102.82023747004729,203.0063043344701,58.22598708333334,39.2703861,9.69739506,1550.39,219806.06,3144.9
846,846,249.355868,102.67082857142857,204.4408877142857,43.74017438,44.914980285714286,14.437804857142858,1035.84,162228.58,2634.7
847,847,244.03888408077327,102.79886958691169,202.97252333665872,31.121954166666665,41.06636074411456,10.560772673317423,897.82,117223.52,1675.5
848,848,242.34168166666666,102.75208145833334,202.60105395833332,77.69660708333333,39.740627708333335,9.352777291666667,1727.34,269703.08,3932.46
849,849,241.91590604166666,102.7781813,202.96016458333332,80.18969166666666,38.955741458333335,8.872511458333333,1778.38,273624.11,3957.78
850,850,242.18364895833332,102.77934770833333,203.3579619,81.16999041666666,38.825687083333335,8.73492375,1771.69,272014.82,3983.87
851,851,242.7304154,102.77180063313975,203.3889965991819,81.06059770833333,39.34141883766312,9.231513363709256,1777.21,271077.82,3954.25
852,852,238.78951541666666,102.67346895833333,198.53219854166667,78.93041916666667,40.25731688,10.534374583333333,1931.14,291203.46,3794.98
853,853,238.7634875,102.73566729166667,199.29122833333332,79.51621083333333,39.47225916666667,9.829690416666667,1983.54,300765.05,3898.98
854,854,239.45400291666667,102.77860083333333,200.46815208333334,83.05313291666667,38.98585083333333,9.365662916666667,1984.97,301995.35,4060.36
